sample_id,source_image_id,selected_instance_index,source_annotation_id,source_category_id,source_category_name,split,class_id,class_name,num_boxes,crop_size,source_width,source_height,selected_instance_bbox_width,selected_instance_bbox_height,small_box_filter_rule,random_offset_expected,context_variability_expected,mask_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
000000444236_inst0001_crop_176_187,000000444236,1,,,potted plant,train,0,potted_plant,7,256x256,640,480,65.68,30.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0002_crop_173_176,000000444236,2,,,potted plant,train,0,potted_plant,7,256x256,640,480,38.2,27.36,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0003_crop_41_105,000000444236,3,,,potted plant,train,0,potted_plant,5,256x256,640,480,51.22,25.31,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0004_crop_298_178,000000444236,4,,,potted plant,train,0,potted_plant,7,256x256,640,480,51.33,26.47,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0005_crop_80_160,000000444236,5,,,potted plant,train,0,potted_plant,7,256x256,640,480,29.62,29.28,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0006_crop_0_86,000000444236,6,,,potted plant,train,0,potted_plant,6,256x256,640,480,28.37,27.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0007_crop_145_140,000000444236,7,,,potted plant,train,0,potted_plant,7,256x256,640,480,33.63,29.26,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0008_crop_378_123,000000444236,8,,,potted plant,train,0,potted_plant,4,256x256,640,480,82.35,46.18,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0009_crop_50_174,000000444236,9,,,potted plant,train,0,potted_plant,5,256x256,640,480,50.51,31.22,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0010_crop_364_173,000000444236,10,,,potted plant,train,0,potted_plant,4,256x256,640,480,71.61,43.29,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0011_crop_55_115,000000444236,11,,,potted plant,train,0,potted_plant,6,256x256,640,480,52.53,32.09,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444339_inst0000_crop_368_25,000000444339,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,48.34,48.84,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444382_inst0000_crop_318_68,000000444382,0,,,potted plant,train,0,potted_plant,1,256x256,640,384,34.07,51.85,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444390_inst0000_crop_230_107,000000444390,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,52.47,33.47,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444399_inst0000_crop_380_142,000000444399,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,106.03,108.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444399_inst0001_crop_156_32,000000444399,1,,,potted plant,train,0,potted_plant,1,256x256,640,427,49.8,49.11,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444546_inst0000_crop_10_48,000000444546,0,,,potted plant,train,0,potted_plant,1,256x256,424,640,185.53,186.97,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444749_inst0000_crop_102_16,000000444749,0,,,potted plant,train,0,potted_plant,3,256x256,500,500,62.28,82.05,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444749_inst0001_crop_223_23,000000444749,1,,,potted plant,train,0,potted_plant,2,256x256,500,500,62.77,103.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444749_inst0002_crop_99_0,000000444749,2,,,potted plant,train,0,potted_plant,3,256x256,500,500,33.52,41.28,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445009_inst0000_crop_212_27,000000445009,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,41.84,96.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445156_inst0000_crop_318_162,000000445156,0,,,potted plant,train,0,potted_plant,1,256x256,640,479,119.66,184.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445156_inst0001_crop_100_44,000000445156,1,,,potted plant,train,0,potted_plant,1,256x256,640,479,98.79,65.71,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445214_inst0000_crop_0_30,000000445214,0,,,potted plant,train,0,potted_plant,3,256x256,380,500,25.72,49.21,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445214_inst0004_crop_96_146,000000445214,4,,,potted plant,train,0,potted_plant,3,256x256,380,500,52.21,132.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445395_inst0000_crop_0_13,000000445395,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,25.47,73.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445404_inst0000_crop_383_0,000000445404,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,207.11,255.64,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445461_inst0000_crop_117_161,000000445461,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,52.73,33.36,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445461_inst0001_crop_74_143,000000445461,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,42.54,35.88,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445556_inst0000_crop_124_21,000000445556,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,23.85,44.4,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445556_inst0001_crop_54_63,000000445556,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,36.62,39.93,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445556_inst0002_crop_79_39,000000445556,2,,,potted plant,train,0,potted_plant,3,256x256,640,480,45.44,44.41,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445573_inst0000_crop_65_163,000000445573,0,,,potted plant,train,0,potted_plant,2,256x256,612,612,51.2,28.62,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445573_inst0001_crop_31_218,000000445573,1,,,potted plant,train,0,potted_plant,2,256x256,612,612,34.14,27.39,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445603_inst0000_crop_291_29,000000445603,0,,,potted plant,train,0,potted_plant,1,256x256,640,420,49.3,33.68,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445620_inst0000_crop_233_2,000000445620,0,,,potted plant,train,0,potted_plant,1,256x256,640,513,203.95,123.96,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000445950_inst0000_crop_99_203,000000445950,0,,,potted plant,train,0,potted_plant,1,256x256,612,612,134.96,135.5,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000446136_inst0000_crop_346_1,000000446136,0,,,potted plant,train,0,potted_plant,1,256x256,640,479,245.97,182.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000446506_inst0000_crop_60_195,000000446506,0,,,potted plant,train,0,potted_plant,2,256x256,510,640,100.67,179.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000446506_inst0001_crop_206_266,000000446506,1,,,potted plant,train,0,potted_plant,2,256x256,510,640,71.63,155.72,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000446623_inst0000_crop_214_106,000000446623,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,64.81,74.83,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000446835_inst0000_crop_0_208,000000446835,0,,,potted plant,train,0,potted_plant,1,256x256,640,468,205.43,133.71,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447087_inst0000_crop_384_162,000000447087,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,145.85,187.28,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447087_inst0002_crop_102_74,000000447087,2,,,potted plant,train,0,potted_plant,2,256x256,640,480,60.7,57.59,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447087_inst0003_crop_97_111,000000447087,3,,,potted plant,train,0,potted_plant,2,256x256,640,480,86.29,177.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447476_inst0000_crop_110_54,000000447476,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,95.42,86.37,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447613_inst0000_crop_1_238,000000447613,0,,,potted plant,train,0,potted_plant,5,256x256,480,640,71.19,104.78,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447613_inst0001_crop_1_195,000000447613,1,,,potted plant,train,0,potted_plant,5,256x256,480,640,117.99,128.41,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447613_inst0002_crop_3_147,000000447613,2,,,potted plant,train,0,potted_plant,5,256x256,480,640,74.08,107.54,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447613_inst0003_crop_0_290,000000447613,3,,,potted plant,train,0,potted_plant,5,256x256,480,640,19.7,92.09,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447613_inst0004_crop_3_194,000000447613,4,,,potted plant,train,0,potted_plant,5,256x256,480,640,32.86,56.52,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447724_inst0000_crop_86_27,000000447724,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,95.11,149.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447724_inst0001_crop_0_16,000000447724,1,,,potted plant,train,0,potted_plant,2,256x256,500,375,24.88,62.84,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447738_inst0000_crop_32_170,000000447738,0,,,potted plant,train,0,potted_plant,2,256x256,640,426,186.26,155.88,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447738_inst0001_crop_368_170,000000447738,1,,,potted plant,train,0,potted_plant,3,256x256,640,426,147.1,80.81,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447738_inst0002_crop_275_33,000000447738,2,,,potted plant,train,0,potted_plant,2,256x256,640,426,125.81,204.17,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447738_inst0004_crop_271_170,000000447738,4,,,potted plant,train,0,potted_plant,3,256x256,640,426,137.24,150.68,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000447865_inst0000_crop_0_0,000000447865,0,,,potted plant,train,0,potted_plant,1,256x256,640,428,98.11,183.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000448177_inst0000_crop_117_53,000000448177,0,,,potted plant,train,0,potted_plant,1,256x256,407,640,152.81,93.83,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000448309_inst0000_crop_147_127,000000448309,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,88.61,98.14,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449414_inst0000_crop_0_23,000000449414,0,,,potted plant,train,0,potted_plant,1,256x256,640,452,188.61,137.27,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449485_inst0000_crop_18_102,000000449485,0,,,potted plant,train,0,potted_plant,1,256x256,346,500,97.05,81.0,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449768_inst0000_crop_372_84,000000449768,0,,,potted plant,train,0,potted_plant,1,256x256,640,383,90.56,77.42,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0000_crop_374_41,000000449781,0,,,potted plant,train,0,potted_plant,2,256x256,640,487,53.62,114.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0001_crop_136_36,000000449781,1,,,potted plant,train,0,potted_plant,2,256x256,640,487,80.03,111.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0002_crop_120_71,000000449781,2,,,potted plant,train,0,potted_plant,2,256x256,640,487,39.34,70.4,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0003_crop_347_25,000000449781,3,,,potted plant,train,0,potted_plant,2,256x256,640,487,33.07,48.4,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0004_crop_332_177,000000449781,4,,,potted plant,train,0,potted_plant,5,256x256,640,487,86.45,110.53,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449781_inst0005_crop_233_207,000000449781,5,,,potted plant,train,0,potted_plant,5,256x256,640,487,18.84,40.22,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449850_inst0000_crop_46_10,000000449850,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,36.38,48.4,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000449904_inst0000_crop_143_0,000000449904,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,134.83,120.81,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
