sample_id,source_image_id,split,class_id,class_name,num_boxes,detector_name,detector_confidence_rule,min_object_size_rule,crop_size,source_width,source_height,privacy_blur_present,occlusion_expected,grouping_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
munster_000051_000019_crop_997,munster_000051_000019,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000060_000019_crop_1132,munster_000060_000019,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000060_000019_crop_1266,munster_000060_000019,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000061_000019_crop_522,munster_000061_000019,test,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000064_000019_crop_1817,munster_000064_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000069_000019_crop_999,munster_000069_000019,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000079_000019_crop_1134,munster_000079_000019,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000111_000019_crop_2492,munster_000111_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000113_000019_crop_3138,munster_000113_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000114_000019_crop_1000,munster_000114_000019,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000116_000019_crop_2339,munster_000116_000019,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000125_000019_crop_2019,munster_000125_000019,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
munster_000145_000019_crop_138,munster_000145_000019,test,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_004248_crop_846,strasbourg_000000_004248,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_004951_crop_957,strasbourg_000000_004951,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_005995_crop_1496,strasbourg_000000_005995,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_006483_crop_501,strasbourg_000000_006483,test,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_006995_crop_3229,strasbourg_000000_006995,test,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_007441_crop_1352,strasbourg_000000_007441,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_007727_crop_610,strasbourg_000000_007727,test,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_007813_crop_458,strasbourg_000000_007813,test,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_008603_crop_105,strasbourg_000000_008603,test,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_013654_crop_1085,strasbourg_000000_013654,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_014101_crop_1499,strasbourg_000000_014101,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_016311_crop_503,strasbourg_000000_016311,test,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_018153_crop_2757,strasbourg_000000_018153,test,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_019355_crop_1087,strasbourg_000000_019355,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_019355_crop_1502,strasbourg_000000_019355,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_019891_crop_2636,strasbourg_000000_019891,test,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_026741_crop_614,strasbourg_000000_026741,test,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029020_crop_267,strasbourg_000000_029020,test,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029179_crop_460,strasbourg_000000_029179,test,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029339_crop_359,strasbourg_000000_029339,test,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029729_crop_413,strasbourg_000000_029729,test,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029839_crop_1090,strasbourg_000000_029839,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_029839_crop_1223,strasbourg_000000_029839,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_007524_crop_2209,strasbourg_000001_007524,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_011990_crop_2228,strasbourg_000001_011990,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_013767_crop_3135,strasbourg_000001_013767,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_014258_crop_2947,strasbourg_000001_014258,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_029980_crop_2073,strasbourg_000001_029980,test,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_030539_crop_1513,strasbourg_000001_030539,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_031976_crop_966,strasbourg_000001_031976,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_035562_crop_967,strasbourg_000001_035562,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_036232_crop_1229,strasbourg_000001_036232,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_043886_crop_2012,strasbourg_000001_043886,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_047755_crop_1369,strasbourg_000001_047755,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_049399_crop_1805,strasbourg_000001_049399,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_049977_crop_758,strasbourg_000001_049977,test,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051317_crop_108,strasbourg_000001_051317,test,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051317_crop_90,strasbourg_000001_051317,test,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051877_crop_53,strasbourg_000001_051877,test,0,pedestrian,19,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_058105_crop_560,strasbourg_000001_058105,test,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_059914_crop_622,strasbourg_000001_059914,test,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_061685_crop_1519,strasbourg_000001_061685,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000017_000019_crop_1099,stuttgart_000017_000019,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000018_000019_crop_1233,stuttgart_000018_000019,test,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000074_000019_crop_3198,stuttgart_000074_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000103_000019_crop_1374,stuttgart_000103_000019,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000109_000019_crop_864,stuttgart_000109_000019,test,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000147_000019_crop_2417,stuttgart_000147_000019,test,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000151_000019_crop_2077,stuttgart_000151_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000152_000019_crop_2256,stuttgart_000152_000019,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000168_000019_crop_1625,stuttgart_000168_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000180_000019_crop_150,stuttgart_000180_000019,test,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000181_000019_crop_195,stuttgart_000181_000019,test,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000182_000019_crop_93,stuttgart_000182_000019,test,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000184_000019_crop_1890,stuttgart_000184_000019,test,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000192_000019_crop_1378,stuttgart_000192_000019,test,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
tubingen_000003_000019_crop_2619,tubingen_000003_000019,test,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
tubingen_000037_000019_crop_2687,tubingen_000037_000019,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
tubingen_000046_000019_crop_3150,tubingen_000046_000019,test,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
tubingen_000053_000019_crop_1780,tubingen_000053_000019,test,0,pedestrian,2,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
tubingen_000070_000019_crop_695,tubingen_000070_000019,test,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
