dataset,sample_id,source_image_id,split,box_index,class_id,class_name,x_center,y_center,width,height,format,crop_size,notes
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,3,0,pedestrian,0.363281,0.792969,0.031250,0.031250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,4,0,pedestrian,0.439453,0.818359,0.058594,0.136719,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,5,0,pedestrian,0.500000,0.828125,0.054688,0.132812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,6,0,pedestrian,0.533203,0.826172,0.050781,0.128906,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,7,0,pedestrian,0.650391,0.853516,0.058594,0.144531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000000_032346_crop_686,strasbourg_000000_032346,test,8,0,pedestrian,0.763672,0.839844,0.058594,0.140625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,0,0,pedestrian,0.750000,0.433594,0.117188,0.289062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,1,0,pedestrian,0.519531,0.433594,0.070312,0.164062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,2,0,pedestrian,0.460938,0.437500,0.085938,0.210938,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,3,0,pedestrian,0.597656,0.445312,0.054688,0.132812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,4,0,pedestrian,0.486328,0.439453,0.089844,0.222656,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,5,0,pedestrian,0.841797,0.419922,0.214844,0.519531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,6,0,pedestrian,0.697266,0.466797,0.191406,0.464844,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,7,0,pedestrian,0.058594,0.453125,0.117188,0.500000,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,8,0,pedestrian,0.269531,0.429688,0.093750,0.234375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,9,0,pedestrian,0.339844,0.431641,0.093750,0.230469,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,10,0,pedestrian,0.552734,0.443359,0.074219,0.183594,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,11,0,pedestrian,0.603516,0.466797,0.050781,0.121094,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_002949_crop_310,strasbourg_000001_002949,test,12,0,pedestrian,0.777344,0.396484,0.273438,0.449219,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_007524_crop_2209,strasbourg_000001_007524,test,0,0,pedestrian,0.814453,0.560547,0.363281,0.878906,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_007524_crop_2209,strasbourg_000001_007524,test,1,0,pedestrian,0.896484,0.748047,0.207031,0.503906,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_007524_crop_2209,strasbourg_000001_007524,test,2,0,pedestrian,0.802734,0.546875,0.238281,0.789062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,0,0,pedestrian,0.119141,0.591797,0.066406,0.160156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,1,0,pedestrian,0.082031,0.582031,0.070312,0.164062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,2,0,pedestrian,0.298828,0.580078,0.183594,0.175781,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,3,0,pedestrian,0.318359,0.583984,0.058594,0.136719,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,4,0,pedestrian,0.765625,0.548828,0.046875,0.121094,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,5,0,pedestrian,0.345703,0.574219,0.058594,0.148438,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,6,0,pedestrian,0.748047,0.554688,0.058594,0.140625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,7,0,pedestrian,0.662109,0.556641,0.050781,0.128906,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,8,0,pedestrian,0.693359,0.546875,0.058594,0.140625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,9,0,pedestrian,0.703125,0.554688,0.054688,0.132812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,10,0,pedestrian,0.175781,0.599609,0.062500,0.160156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,11,0,pedestrian,0.994141,0.517578,0.011719,0.113281,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,12,0,pedestrian,0.013672,0.650391,0.027344,0.097656,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,13,0,pedestrian,0.521484,0.595703,0.035156,0.082031,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,14,0,pedestrian,0.578125,0.595703,0.039062,0.097656,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,15,0,pedestrian,0.894531,0.531250,0.023438,0.054688,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009471_crop_106,strasbourg_000001_009471,test,16,0,pedestrian,0.957031,0.521484,0.046875,0.105469,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,0,0,pedestrian,0.148438,0.316406,0.132812,0.320312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,1,0,pedestrian,0.886719,0.292969,0.109375,0.265625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,2,0,pedestrian,0.253906,0.292969,0.140625,0.343750,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,3,0,pedestrian,0.287109,0.339844,0.167969,0.406250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,4,0,pedestrian,0.845703,0.316406,0.128906,0.320312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_009795_crop_1511,strasbourg_000001_009795,test,5,0,pedestrian,0.642578,0.310547,0.152344,0.371094,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_011990_crop_2228,strasbourg_000001_011990,test,0,0,pedestrian,0.908203,0.539062,0.128906,0.312500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_011990_crop_2228,strasbourg_000001_011990,test,1,0,pedestrian,0.910156,0.552734,0.117188,0.285156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_013767_crop_3135,strasbourg_000001_013767,test,0,0,pedestrian,0.730469,0.443359,0.101562,0.222656,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_013767_crop_3135,strasbourg_000001_013767,test,1,0,pedestrian,0.826172,0.425781,0.152344,0.203125,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_013767_crop_3135,strasbourg_000001_013767,test,2,0,pedestrian,0.773438,0.425781,0.171875,0.156250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_014258_crop_2947,strasbourg_000001_014258,test,0,0,pedestrian,0.642578,0.607422,0.238281,0.582031,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_014258_crop_2947,strasbourg_000001_014258,test,1,0,pedestrian,0.771484,0.664062,0.261719,0.640625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,0,0,pedestrian,0.494141,0.470703,0.082031,0.199219,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,1,0,pedestrian,0.802734,0.474609,0.074219,0.183594,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,2,0,pedestrian,0.550781,0.478516,0.078125,0.191406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,3,0,pedestrian,0.601562,0.472656,0.085938,0.210938,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,4,0,pedestrian,0.640625,0.468750,0.085938,0.210938,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,5,0,pedestrian,0.708984,0.470703,0.082031,0.199219,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,6,0,pedestrian,0.666016,0.482422,0.105469,0.253906,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,7,0,pedestrian,0.726562,0.488281,0.101562,0.242188,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_017844_crop_756,strasbourg_000001_017844,test,8,0,pedestrian,0.824219,0.470703,0.078125,0.191406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,0,0,pedestrian,0.748047,0.130859,0.027344,0.066406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,1,0,pedestrian,0.314453,0.083984,0.066406,0.160156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,2,0,pedestrian,0.238281,0.085938,0.070312,0.164062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,3,0,pedestrian,0.287109,0.085938,0.074219,0.171875,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,4,0,pedestrian,0.353516,0.085938,0.066406,0.156250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,5,0,pedestrian,0.402344,0.099609,0.046875,0.121094,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,6,0,pedestrian,0.433594,0.087891,0.070312,0.160156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,7,0,pedestrian,0.476562,0.101562,0.078125,0.195312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,8,0,pedestrian,0.509766,0.279297,0.214844,0.527344,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029696_crop_620,strasbourg_000001_029696,test,9,0,pedestrian,0.853516,0.138672,0.019531,0.050781,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,strasbourg_000001_029980_crop_2073,strasbourg_000001_029980,test,0,0,pedestrian,0.126953,0.675781,0.144531,0.351562,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
